date,ticker,price
2025-06-20,INTU,754.9968
2025-06-20,LNG,232.6698
2025-06-20,LRCX,89.9919
2025-06-20,META,680.1208
2025-06-20,MRVL,73.3118
2025-06-20,MSFT,473.6169
2025-06-20,MU,123.3049
2025-06-20,MUU,23.2656
2025-06-20,NOW,194.282
2025-06-20,PANW,199.24
2025-06-20,PEG,79.473
2025-06-20,SNX,122.9699
2025-06-20,TSM,207.2183
2025-06-20,VST,184.1341
2025-06-20,ZM,77.99
2025-06-20,^GSPC,5967.8398
2025-06-23,ADBE,380.12
2025-06-23,AMAT,170.7077
2025-06-23,AMZN,208.47
2025-06-23,ANET,91.95
2025-06-23,AVGO,251.9241
2025-06-23,AZN,138.8567
2025-06-23,CDW,170.4754
2025-06-23,CPRT,47.72
2025-06-23,CRDO,84.57
2025-06-23,CRM,261.1993
2025-06-23,DAL,47.6779
2025-06-23,EWW,56.0247
2025-06-23,FNV,166.6206
2025-06-23,G,40.896
2025-06-23,GOOGL,164.7201
2025-06-23,INTU,756.3953
2025-06-23,LNG,230.2732
2025-06-23,LRCX,91.1058
2025-06-23,META,696.2481
2025-06-23,MRVL,70.5892
2025-06-23,MSFT,482.1488
2025-06-23,MU,121.7885
2025-06-23,MUU,22.6623
2025-06-23,NOW,196.08
2025-06-23,PANW,203.32
2025-06-23,PEG,80.6733
2025-06-23,SNX,126.1432
2025-06-23,TSM,208.0194
2025-06-23,VST,185.5765
2025-06-23,ZM,77.27
2025-06-23,^GSPC,6025.1699
2025-06-24,ADBE,382.34
2025-06-24,AMAT,178.8679
2025-06-24,AMZN,212.77
2025-06-24,ANET,94.97
2025-06-24,AVGO,261.8514
2025-06-24,AZN,138.6601
2025-06-24,CDW,176.4303
2025-06-24,CPRT,48.65
2025-06-24,CRDO,91.92
2025-06-24,CRM,268.8941
2025-06-24,DAL,48.9724
2025-06-24,EWW,57.2527
2025-06-24,FNV,164.5783
2025-06-24,G,41.5858
2025-06-24,GOOGL,166.2956
2025-06-24,INTU,752.9039
2025-06-24,LNG,237.6212
2025-06-24,LRCX,95.1037
2025-06-24,META,709.8734
2025-06-24,MRVL,75.0072
2025-06-24,MSFT,486.2262
2025-06-24,MU,127.6046
2025-06-24,MUU,24.8616
2025-06-24,NOW,199.264
2025-06-24,PANW,201.69
2025-06-24,PEG,80.47
2025-06-24,SNX,135.3173
2025-06-24,TSM,217.6825
2025-06-24,VST,185.1985
2025-06-24,ZM,76.45
2025-06-24,^GSPC,6092.1802
2025-06-25,ADBE,387.55
2025-06-25,AMAT,181.7368
2025-06-25,AMZN,211.99
2025-06-25,ANET,96.31
2025-06-25,AVGO,262.725
2025-06-25,AZN,136.9696
2025-06-25,CDW,174.4584
2025-06-25,CPRT,48.14
2025-06-25,CRDO,92.2
2025-06-25,CRM,265.5128
2025-06-25,DAL,47.7372
2025-06-25,EWW,57.7071
2025-06-25,FNV,162.7851
2025-06-25,G,41.1128
2025-06-25,GOOGL,170.1945
2025-06-25,INTU,751.7432
2025-06-25,LNG,234.0265
2025-06-25,LRCX,95.4915
2025-06-25,META,706.3649
2025-06-25,MRVL,75.7253
2025-06-25,MSFT,488.3691
2025-06-25,MU,126.9461
2025-06-25,MUU,24.6912
2025-06-25,NOW,201.032
2025-06-25,PANW,204.3
2025-06-25,PEG,80.1022
2025-06-25,SNX,136.2169
2025-06-25,TSM,220.3036
2025-06-25,VST,185.3477
2025-06-25,ZM,76.62
2025-06-25,^GSPC,6092.1602
2025-06-26,ADBE,384.95
2025-06-26,AMAT,182.1835
2025-06-26,AMZN,217.12
2025-06-26,ANET,101.59
2025-06-26,AVGO,268.2049
2025-06-26,AZN,137.7362
2025-06-26,CDW,173.9188
2025-06-26,CPRT,48.24
2025-06-26,CRDO,95.05
2025-06-26,CRM,268.4677
2025-06-26,DAL,48.3894
2025-06-26,EWW,58.3163
2025-06-26,FNV,164.1001
2025-06-26,G,41.6351
2025-06-26,GOOGL,173.0463
2025-06-26,INTU,766.6222
2025-06-26,LNG,239.7405
2025-06-26,LRCX,96.307
2025-06-26,META,723.7181
2025-06-26,MRVL,79.7544
2025-06-26,MSFT,493.5081
2025-06-26,MU,125.6991
2025-06-26,MUU,24.0852
2025-06-26,NOW,202.288
2025-06-26,PANW,202.34
2025-06-26,PEG,80.3732
2025-06-26,SNX,135.4359
2025-06-26,TSM,221.5597
2025-06-26,VST,189.4064
2025-06-26,ZM,76.96
2025-06-26,^GSPC,6141.02
2025-06-27,ADBE,385.83
2025-06-27,AMAT,181.8758
2025-06-27,AMZN,223.3
2025-06-27,ANET,99.39
2025-06-27,AVGO,267.3908
2025-06-27,AZN,137.3038
2025-06-27,CDW,174.0464
2025-06-27,CPRT,48.18
2025-06-27,CRDO,93.49
2025-06-27,CRM,271.1253
2025-06-27,DAL,49.002
2025-06-27,EWW,58.326
2025-06-27,FNV,160.713
2025-06-27,G,42.9063
2025-06-27,GOOGL,178.0221
2025-06-27,INTU,770.3022
2025-06-27,LNG,237.6707
2025-06-27,LRCX,96.665
2025-06-27,META,731.2334
2025-06-27,MRVL,76.952
2025-06-27,MSFT,492.01
2025-06-27,MU,124.4621
2025-06-27,MUU,23.5835
2025-06-27,NOW,204.484
2025-06-27,PANW,200.57
2025-06-27,PEG,80.8476
2025-06-27,SNX,133.2413
2025-06-27,TSM,226.0698
2025-06-27,VST,194.0222
2025-06-27,ZM,78.38
2025-06-27,^GSPC,6173.0698
2025-06-30,ADBE,386.88
2025-06-30,AMAT,181.7368
2025-06-30,AMZN,219.39
2025-06-30,ANET,102.31
2025-06-30,AVGO,273.645
2025-06-30,AZN,137.3627
2025-06-30,CDW,175.204
2025-06-30,CPRT,49.07
2025-06-30,CRDO,92.59
2025-06-30,CRM,270.4014
2025-06-30,DAL,48.5969
2025-06-30,EWW,58.5581
2025-06-30,FNV,163.3031
2025-06-30,G,43.3695
2025-06-30,GOOGL,175.7287
2025-06-30,INTU,781.273
2025-06-30,LNG,241.1566
2025-06-30,LRCX,96.8042
2025-06-30,META,735.6788
2025-06-30,MRVL,77.1913
2025-06-30,MSFT,493.4684
2025-06-30,MU,122.9557
2025-06-30,MUU,22.9775
2025-06-30,NOW,205.616
2025-06-30,PANW,204.64
2025-06-30,PEG,81.4864
2025-06-30,SNX,134.1508
2025-06-30,TSM,224.0126
2025-06-30,VST,192.7987
2025-06-30,ZM,77.98
2025-06-30,^GSPC,6204.9502
2025-07-01,ADBE,392.1
2025-07-01,AMAT,182.4218
2025-07-01,AMZN,220.46
2025-07-01,ANET,98.91
2025-07-01,AVGO,262.8143
2025-07-01,AZN,140.4685
2025-07-01,CDW,177.7253
2025-07-01,CPRT,49.64
2025-07-01,CRDO,87.59
2025-07-01,CRM,269.6279
2025-07-01,DAL,48.419
2025-07-01,EWW,59.0995
2025-07-01,FNV,162.6456
2025-07-01,G,44.3155
2025-07-01,GOOGL,175.3398
2025-07-01,INTU,773.3177
2025-07-01,LNG,233.7492
2025-07-01,LRCX,96.2772
2025-07-01,META,716.8704
2025-07-01,MRVL,76.0344
2025-07-01,MSFT,488.1508
2025-07-01,MU,120.6013
2025-07-01,MUU,22.1539
2025-07-01,NOW,202.378
2025-07-01,PANW,197.58
2025-07-01,PEG,80.2184
2025-07-01,SNX,134.2694
2025-07-01,TSM,222.2223
2025-07-01,VST,184.1341
2025-07-01,ZM,77.57
2025-07-01,^GSPC,6198.0098
2025-07-02,ADBE,378.47
2025-07-02,AMAT,188.6263
2025-07-02,AMZN,219.92
2025-07-02,ANET,101.13
2025-07-02,AVGO,267.9368
2025-07-02,AZN,139.8198
2025-07-02,CDW,179.3734
2025-07-02,CPRT,49.08
2025-07-02,CRDO,89.37
2025-07-02,CRM,266.9506
2025-07-02,DAL,49.5356
2025-07-02,EWW,59.554
2025-07-02,FNV,163.8212
2025-07-02,G,44.3353
2025-07-02,GOOGL,178.1318
2025-07-02,INTU,767.4554
2025-07-02,LNG,237.9381
2025-07-02,LRCX,98.286
2025-07-02,META,711.239
2025-07-02,MRVL,74.0498
2025-07-02,MSFT,487.1985
2025-07-02,MU,121.4493
2025-07-02,MUU,22.4095
2025-07-02,NOW,201.952
2025-07-02,PANW,196.97
2025-07-02,PEG,78.6212
2025-07-02,SNX,137.6899
2025-07-02,TSM,231.0448
2025-07-02,VST,186.0441
2025-07-02,ZM,77.59
2025-07-02,^GSPC,6227.4199
2025-07-03,ADBE,379.31
2025-07-03,AMAT,189.6587
2025-07-03,AMZN,223.41
2025-07-03,ANET,102.52
2025-07-03,AVGO,273.1784
2025-07-03,AZN,136.5175
2025-07-03,CDW,178.6769
2025-07-03,CPRT,49.32
2025-07-03,CRDO,93.61
2025-07-03,CRM,269.8659
2025-07-03,DAL,50.2569
2025-07-03,EWW,59.6604
2025-07-03,FNV,164.4688
2025-07-03,G,45.2517
2025-07-03,GOOGL,179.0193
2025-07-03,INTU,774.3394
2025-07-03,LNG,237.2944
2025-07-03,LRCX,98.2661
2025-07-03,META,716.6611
2025-07-03,MRVL,74.9773
2025-07-03,MSFT,494.8871
2025-07-03,MU,121.998
2025-07-03,MUU,22.5799
2025-07-03,NOW,208.938
2025-07-03,PANW,201.82
2025-07-03,PEG,78.5727
2025-07-03,SNX,138.6093
2025-07-03,TSM,232.2316
2025-07-03,VST,191.1971
2025-07-03,ZM,78.58
2025-07-03,^GSPC,6279.3501
2025-07-07,ADBE,376.93
2025-07-07,AMAT,189.3907
2025-07-07,AMZN,223.47
2025-07-07,ANET,101.47
2025-07-07,AVGO,272.1857
2025-07-07,AZN,136.8713
2025-07-07,CDW,173.9973
2025-07-07,CPRT,48.83
2025-07-07,CRDO,92.73
2025-07-07,CRM,267.5356
2025-07-07,DAL,49.4071
2025-07-07,EWW,59.0899
2025-07-07,FNV,164.7676
2025-07-07,G,45.3897
2025-07-07,GOOGL,176.2871
2025-07-07,INTU,777.2854
2025-07-07,LNG,236.2447
2025-07-07,LRCX,97.5998
2025-07-07,META,716.0032
2025-07-07,MRVL,71.3571
2025-07-07,MSFT,493.7759
2025-07-07,MU,119.7462
2025-07-07,MUU,21.7752
2025-07-07,NOW,207.002
2025-07-07,PANW,201.42
2025-07-07,PEG,79.6569
2025-07-07,SNX,137.9272
2025-07-07,TSM,226.6632
2025-07-07,VST,192.6892
2025-07-07,ZM,77.17
2025-07-07,^GSPC,6229.98
2025-07-08,ADBE,382.24
2025-07-08,AMAT,193.57
2025-07-08,AMZN,219.36
2025-07-08,ANET,103.39
2025-07-08,AVGO,269.8229
2025-07-08,AZN,137.6379
2025-07-08,CDW,177.2249
2025-07-08,CPRT,48.51
2025-07-08,CRDO,93.36
2025-07-08,CRM,271.3533
2025-07-08,DAL,49.921
2025-07-08,EWW,58.8771
2025-07-08,FNV,157.4353
2025-07-08,G,45.4587
2025-07-08,GOOGL,173.864
2025-07-08,INTU,775.1726
2025-07-08,LNG,234.482
2025-07-08,LRCX,99.2805
2025-07-08,META,718.3157
2025-07-08,MRVL,71.756
2025-07-08,MSFT,492.6846
2025-07-08,MU,124.2397
2025-07-08,MUU,23.4036
2025-07-08,NOW,204.596
2025-07-08,PANW,203.99
2025-07-08,PEG,78.989
2025-07-08,SNX,139.4792
2025-07-08,TSM,225.3676
2025-07-08,VST,189.1876
2025-07-08,ZM,77.42
2025-07-08,^GSPC,6225.52
2025-07-09,ADBE,373.38
2025-07-09,AMAT,193.9671
2025-07-09,AMZN,222.54
2025-07-09,ANET,106.28
2025-07-09,AVGO,275.8786
2025-07-09,AZN,139.2105
2025-07-09,CDW,177.323
2025-07-09,CPRT,47.64
2025-07-09,CRDO,97.59
2025-07-09,CRM,268.6462
2025-07-09,DAL,50.0988
2025-07-09,EWW,58.2873
2025-07-09,FNV,158.4814
2025-07-09,G,45.0251
2025-07-09,GOOGL,176.1176
2025-07-09,INTU,763.3785
2025-07-09,LNG,233.67
2025-07-09,LRCX,99.2606
2025-07-09,META,730.3862
2025-07-09,MRVL,72.0652
2025-07-09,MSFT,499.5201
2025-07-09,MU,122.0629
2025-07-09,MUU,22.561
2025-07-09,NOW,202.742
2025-07-09,PANW,206.06
2025-07-09,PEG,78.9599
2025-07-09,SNX,139.8846
2025-07-09,TSM,229.304
2025-07-09,VST,195.9819
2025-07-09,ZM,77.38
2025-07-09,^GSPC,6263.2598
2025-07-10,ADBE,371.43
2025-07-10,AMAT,196.5879
2025-07-10,AMZN,222.26
2025-07-10,ANET,106.29
2025-07-10,AVGO,273.3968
2025-07-10,AZN,141.1565
2025-07-10,CDW,176.2929
2025-07-10,CPRT,47.99
2025-07-10,CRDO,97.29
2025-07-10,CRM,261.7546
2025-07-10,DAL,56.1067
2025-07-10,EWW,58.297
2025-07-10,FNV,158.3519
2025-07-10,G,44.6407
2025-07-10,GOOGL,177.1147
2025-07-10,INTU,742.8676
2025-07-10,LNG,231.9567
2025-07-10,LRCX,100.5038
2025-07-10,META,724.8643
2025-07-10,MRVL,73.1622
2025-07-10,MSFT,497.5061
2025-07-10,MU,122.9316
2025-07-10,MUU,22.8734
2025-07-10,NOW,193.618
2025-07-10,PANW,192.07
2025-07-10,PEG,79.5311
2025-07-10,SNX,140.7545
2025-07-10,TSM,227.2468
2025-07-10,VST,194.7584
2025-07-10,ZM,75.05
2025-07-10,^GSPC,6280.46
2025-07-11,ADBE,363.35
2025-07-11,AMAT,196.4886
2025-07-11,AMZN,225.02
2025-07-11,ANET,108.57
2025-07-11,AVGO,272.3842
2025-07-11,AZN,139.8198
2025-07-11,CDW,174.0169
2025-07-11,CPRT,47.46
2025-07-11,CRDO,98.52
2025-07-11,CRM,255.9041
2025-07-11,DAL,55.9783
2025-07-11,EWW,58.1423
2025-07-11,FNV,159.0193
2025-07-11,G,43.6651
2025-07-11,GOOGL,179.6774
2025-07-11,INTU,742.8676
2025-07-11,LNG,232.947
2025-07-11,LRCX,101.1701
2025-07-11,META,715.1661
2025-07-11,MRVL,72.5733
2025-07-11,MSFT,499.3316
2025-07-11,MU,124.3496
2025-07-11,MUU,23.3752
2025-07-11,NOW,187.756
2025-07-11,PANW,187.39
2025-07-11,PEG,79.9086
2025-07-11,SNX,140.6058
2025-07-11,TSM,227.8798
2025-07-11,VST,195.5542
2025-07-11,ZM,73.4
2025-07-11,^GSPC,6259.75
2025-07-14,ADBE,366.99
2025-07-14,AMAT,195.6647
2025-07-14,AMZN,225.69
2025-07-14,ANET,108.37
2025-07-14,AVGO,273.5953
2025-07-14,AZN,141.0189
2025-07-14,CDW,174.3308
2025-07-14,CPRT,47.13
2025-07-14,CRDO,98.7
2025-07-14,CRM,257.5005
2025-07-14,DAL,57.421
2025-07-14,EWW,57.6395
2025-07-14,FNV,157.9035
2025-07-14,G,44.2466
2025-07-14,GOOGL,181.0435
2025-07-14,INTU,747.6849
2025-07-14,LNG,239.1859
2025-07-14,LRCX,99.0717
2025-07-14,META,718.5649
2025-07-14,MRVL,72.3737
2025-07-14,MSFT,499.0339
2025-07-14,MU,118.4381
2025-07-14,MUU,21.1977
2025-07-14,NOW,192.356
2025-07-14,PANW,190.72
2025-07-14,PEG,80.3442
2025-07-14,SNX,140.9231
2025-07-14,TSM,226.1687
2025-07-14,VST,193.7934
2025-07-14,ZM,74.83
2025-07-14,^GSPC,6268.5601
2025-07-15,ADBE,364.18
2025-07-15,AMAT,197.8387
2025-07-15,AMZN,226.35
2025-07-15,ANET,107.37
2025-07-15,AVGO,278.8965
2025-07-15,AZN,138.2276
2025-07-15,CDW,172.4374
2025-07-15,CPRT,45.9
2025-07-15,CRDO,102.59
2025-07-15,CRM,255.4182
2025-07-15,DAL,55.0494
2025-07-15,EWW,57.4171
2025-07-15,FNV,156.459
2025-07-15,G,43.4483
2025-07-15,GOOGL,181.4823
2025-07-15,INTU,740.9307
2025-07-15,LNG,233.0461
2025-07-15,LRCX,100.5137
2025-07-15,META,708.0693
2025-07-15,MRVL,72.2739
2025-07-15,MSFT,501.8118
2025-07-15,MU,119.936
2025-07-15,MUU,21.6994
2025-07-15,NOW,191.384
2025-07-15,PANW,192.25
2025-07-15,PEG,79.231
2025-07-15,SNX,139.8025
2025-07-15,TSM,234.3581
2025-07-15,VST,190.3714
2025-07-15,ZM,74.73
2025-07-15,^GSPC,6243.7598
2025-07-16,ADBE,361.77
2025-07-16,AMAT,193.3913
2025-07-16,AMZN,223.19
2025-07-16,ANET,108.3
2025-07-16,AVGO,278.7674
2025-07-16,AZN,137.7559
2025-07-16,CDW,172.3982
2025-07-16,CPRT,45.98
2025-07-16,CRDO,101.19
2025-07-16,CRM,255.7851
2025-07-16,DAL,54.9012
2025-07-16,EWW,57.7942
2025-07-16,FNV,155.6122
2025-07-16,G,44.217
2025-07-16,GOOGL,182.4495
2025-07-16,INTU,745.6685
2025-07-16,LNG,229.2632
2025-07-16,LRCX,99.8176
2025-07-16,META,700.6136
2025-07-16,MRVL,70.7168
2025-07-16,MSFT,501.6133
2025-07-16,MU,116.2613
2025-07-16,MUU,20.3835
2025-07-16,NOW,193.394
2025-07-16,PANW,192.59
2025-07-16,PEG,79.5408
2025-07-16,SNX,140.0405
2025-07-16,TSM,234.9615
2025-07-16,VST,183.1692
2025-07-16,ZM,74.44
2025-07-16,^GSPC,6263.7002
2025-07-17,ADBE,366.45
2025-07-17,AMAT,191.118
2025-07-17,AMZN,223.88
2025-07-17,ANET,111.98
2025-07-17,AVGO,284.3664
2025-07-17,AZN,136.144
2025-07-17,CDW,176.5774
2025-07-17,CPRT,45.89
2025-07-17,CRDO,98.45
2025-07-17,CRM,257.6989
2025-07-17,DAL,55.672
2025-07-17,EWW,57.8135
2025-07-17,FNV,153.9983
2025-07-17,G,44.7984
2025-07-17,GOOGL,183.0578
2025-07-17,INTU,750.2873
2025-07-17,LNG,229.4216
2025-07-17,LRCX,100.2353
2025-07-17,META,699.1186
2025-07-17,MRVL,71.8746
2025-07-17,MSFT,507.6452
2025-07-17,MU,113.0959
2025-07-17,MUU,19.2663
2025-07-17,NOW,191.83
2025-07-17,PANW,196.28
2025-07-17,PEG,80.1022
2025-07-17,SNX,141.2801
2025-07-17,TSM,242.9135
2025-07-17,VST,181.0503
2025-07-17,ZM,74.6
2025-07-17,^GSPC,6297.3599
2025-07-18,ADBE,365.79
2025-07-18,AMAT,189.0531
2025-07-18,AMZN,226.13
2025-07-18,ANET,111.78
2025-07-18,AVGO,281.2791
2025-07-18,AZN,135.2201
2025-07-18,CDW,176.185
2025-07-18,CPRT,45.98
2025-07-18,CRDO,93.47
2025-07-18,CRM,260.1779
2025-07-18,DAL,55.6226
2025-07-18,EWW,57.4944
2025-07-18,FNV,153.819
2025-07-18,G,44.7097
2025-07-18,GOOGL,184.5336
2025-07-18,INTU,747.5657
2025-07-18,LNG,241.9092
2025-07-18,LRCX,100.106
2025-07-18,META,701.9792
2025-07-18,MRVL,74.5097
2025-07-18,MSFT,506.0082
2025-07-18,MU,114.2243
2025-07-18,MUU,19.5977
2025-07-18,NOW,192.68
2025-07-18,PANW,195.78
2025-07-18,PEG,81.6123
2025-07-18,SNX,142.0932
2025-07-18,TSM,237.7704
2025-07-18,VST,192.0028
2025-07-18,ZM,74.85
2025-07-18,^GSPC,6296.79
2025-07-21,ADBE,367.68
2025-07-21,AMAT,191.2073
2025-07-21,AMZN,229.3
2025-07-21,ANET,111.61
2025-07-21,AVGO,286.1136
2025-07-21,AZN,135.0825
2025-07-21,CDW,173.5166
2025-07-21,CPRT,46.03
2025-07-21,CRDO,95.74
2025-07-21,CRM,260.0787
2025-07-21,DAL,55.3755
2025-07-21,EWW,57.2817
2025-07-21,FNV,155.3133
2025-07-21,G,44.2466
2025-07-21,GOOGL,189.5592
2025-07-21,INTU,758.5513
2025-07-21,LNG,224.2424
2025-07-21,LRCX,101.18
2025-07-21,META,710.6409
2025-07-21,MRVL,72.9227
2025-07-21,MSFT,506.0181
2025-07-21,MU,113.0659
2025-07-21,MUU,19.2
2025-07-21,NOW,191.982
2025-07-21,PANW,199.88
2025-07-21,PEG,81.7091
2025-07-21,SNX,141.5082
2025-07-21,TSM,236.2374
2025-07-21,VST,187.2478
2025-07-21,ZM,74.48
2025-07-21,^GSPC,6305.6001
2025-07-22,ADBE,372.87
2025-07-22,AMAT,185.7772
2025-07-22,AMZN,227.47
2025-07-22,ANET,109.78
2025-07-22,AVGO,276.5636
2025-07-22,AZN,138.5421
2025-07-22,CDW,176.6559
2025-07-22,CPRT,46.39
2025-07-22,CRDO,92.93
2025-07-22,CRM,261.3778
2025-07-22,DAL,55.0099
2025-07-22,EWW,57.0786
2025-07-22,FNV,159.9658
2025-07-22,G,45.1137
2025-07-22,GOOGL,190.7957
2025-07-22,INTU,761.6205
2025-07-22,LNG,220.5188
2025-07-22,LRCX,97.1523
2025-07-22,META,702.5076
2025-07-22,MRVL,71.8547
2025-07-22,MSFT,501.2661
2025-07-22,MU,109.0618
2025-07-22,MUU,17.8935
2025-07-22,NOW,192.474
2025-07-22,PANW,196.73
2025-07-22,PEG,83.0449
2025-07-22,SNX,142.4403
2025-07-22,TSM,232.0339
2025-07-22,VST,188.1033
2025-07-22,ZM,75.21
2025-07-22,^GSPC,6309.6201
2025-07-23,ADBE,372.46
2025-07-23,AMAT,185.6481
2025-07-23,AMZN,228.29
2025-07-23,ANET,113.04
2025-07-23,AVGO,281.6265
2025-07-23,AZN,143.4957
2025-07-23,CDW,177.9313
2025-07-23,CPRT,46.83
2025-07-23,CRDO,98.41
2025-07-23,CRM,264.9773
2025-07-23,DAL,55.3162
2025-07-23,EWW,58.471
2025-07-23,FNV,161.5996
2025-07-23,G,45.232
2025-07-23,GOOGL,189.6888
2025-07-23,INTU,770.7784
2025-07-23,LNG,221.1229
2025-07-23,LRCX,96.5656
2025-07-23,META,711.2489
2025-07-23,MRVL,73.1323
2025-07-23,MSFT,501.8613
2025-07-23,MU,109.6709
2025-07-23,MUU,18.0261
2025-07-23,NOW,191.286
2025-07-23,PANW,199.22
2025-07-23,PEG,83.8968
2025-07-23,SNX,144.5228
2025-07-23,TSM,237.7012
2025-07-23,VST,199.0757
2025-07-23,ZM,76.05
2025-07-23,^GSPC,6358.9102
2025-07-24,ADBE,371.69
2025-07-24,AMAT,186.75
2025-07-24,AMZN,232.23
2025-07-24,ANET,114.04
2025-07-24,AVGO,286.61
2025-07-24,AZN,144.8324
2025-07-24,CDW,177.4015
2025-07-24,CPRT,46.27
2025-07-24,CRDO,101.17
2025-07-24,CRM,265.4533
2025-07-24,DAL,54.0613
2025-07-24,EWW,58.8385
2025-07-24,FNV,162.028
2025-07-24,G,44.4239
2025-07-24,GOOGL,191.6233
2025-07-24,INTU,775.9534
2025-07-24,LNG,223.6086
2025-07-24,LRCX,97.2418
2025-07-24,META,712.4648
2025-07-24,MRVL,73.9008
2025-07-24,MSFT,506.8316
2025-07-24,MU,111.5681
2025-07-24,MUU,18.6414
2025-07-24,NOW,199.236
2025-07-24,PANW,201.16
2025-07-24,PEG,84.1484
2025-07-24,SNX,144.6715
2025-07-24,TSM,238.9573
2025-07-24,VST,195.216
2025-07-24,ZM,75.63
2025-07-24,^GSPC,6363.3501
2025-07-25,ADBE,370.74
2025-07-25,AMAT,184.3378
2025-07-25,AMZN,231.44
2025-07-25,ANET,114.28
2025-07-25,AVGO,288.0693
2025-07-25,AZN,142.8274
2025-07-25,CDW,177.7056
2025-07-25,CPRT,46.69
2025-07-25,CRDO,101.22
2025-07-25,CRM,266.8514
2025-07-25,DAL,54.2095
2025-07-25,EWW,59.0318
2025-07-25,FNV,162.2372
2025-07-25,G,44.8477
2025-07-25,GOOGL,192.6305
2025-07-25,INTU,780.6615
2025-07-25,LNG,223.1827
2025-07-25,LRCX,96.4263
2025-07-25,META,710.3518
2025-07-25,MRVL,74.0705
2025-07-25,MSFT,509.6393
2025-07-25,MU,111.0988
2025-07-25,MUU,18.471
2025-07-25,NOW,193.758
2025-07-25,PANW,203.27
2025-07-25,PEG,84.7776
2025-07-25,SNX,145.7326
2025-07-25,TSM,242.9135
2025-07-25,VST,191.1971
2025-07-25,ZM,74.82
2025-07-25,^GSPC,6388.6401
2025-07-28,ADBE,369.47
2025-07-28,AMAT,188.8844
2025-07-28,AMZN,232.79
2025-07-28,ANET,117.55
2025-07-28,AVGO,292.1593
2025-07-28,AZN,141.1958
2025-07-28,CDW,178.3335
2025-07-28,CPRT,46.08
2025-07-28,CRDO,107.95
2025-07-28,CRM,267.9818
2025-07-28,DAL,54.9506
2025-07-28,EWW,58.0746
2025-07-28,FNV,159.9757
2025-07-28,G,44.6604
2025-07-28,GOOGL,192.0322
2025-07-28,INTU,793.3555
2025-07-28,LNG,226.2625
2025-07-28,LRCX,98.0772
2025-07-28,META,715.2856
2025-07-28,MRVL,75.7673
2025-07-28,MSFT,508.4388
2025-07-28,MU,111.0888
2025-07-28,MUU,18.49
2025-07-28,NOW,197.15
2025-07-28,PANW,204.5
2025-07-28,PEG,84.1581
2025-07-28,SNX,146.9126
2025-07-28,TSM,240.0947
2025-07-28,VST,194.8578
2025-07-28,ZM,75.39
2025-07-28,^GSPC,6389.77
2025-07-29,ADBE,370.7
2025-07-29,AMAT,187.0379
2025-07-29,AMZN,231.01
2025-07-29,ANET,118.62
2025-07-29,AVGO,295.2567
2025-07-29,AZN,145.4221
2025-07-29,CDW,178.7259
2025-07-29,CPRT,46.45
2025-07-29,CRDO,109.38
2025-07-29,CRM,265.1459
2025-07-29,DAL,53.8538
2025-07-29,EWW,58.9158
2025-07-29,FNV,161.7391
2025-07-29,G,44.5323
2025-07-29,GOOGL,195.1932
2025-07-29,INTU,800.9144
2025-07-29,LNG,232.7193
2025-07-29,LRCX,98.3954
2025-07-29,META,697.7133
2025-07-29,MRVL,76.1965
2025-07-29,MSFT,508.5082
2025-07-29,MU,111.7978
2025-07-29,MUU,18.7172
2025-07-29,NOW,198.64
2025-07-29,PANW,193.84
2025-07-29,PEG,85.7747
2025-07-29,SNX,147.3787
2025-07-29,TSM,238.6902
2025-07-29,VST,196.9668
2025-07-29,ZM,74.51
2025-07-29,^GSPC,6370.8599
2025-07-30,ADBE,364.0
2025-07-30,AMAT,188.0108
2025-07-30,AMZN,230.19
2025-07-30,ANET,122.09
2025-07-30,AVGO,300.4188
2025-07-30,AZN,150.5525
2025-07-30,CDW,176.5284
2025-07-30,CPRT,46.28
2025-07-30,CRDO,116.01
2025-07-30,CRM,262.5875
2025-07-30,DAL,52.9644
2025-07-30,EWW,58.1809
2025-07-30,FNV,157.3158
2025-07-30,G,43.5567
2025-07-30,GOOGL,195.9709
2025-07-30,INTU,801.9572
2025-07-30,LNG,231.0258
2025-07-30,LRCX,98.5446
2025-07-30,META,692.9389
2025-07-30,MRVL,81.5863
2025-07-30,MSFT,509.1729
2025-07-30,MU,114.5738
2025-07-30,MUU,19.6734
2025-07-30,NOW,195.496
2025-07-30,PANW,183.03
2025-07-30,PEG,86.036
2025-07-30,SNX,146.4862
2025-07-30,TSM,240.2529
2025-07-30,VST,205.9696
2025-07-30,ZM,74.24
2025-07-30,^GSPC,6362.8999
2025-07-31,ADBE,357.69
2025-07-31,AMAT,178.7487
2025-07-31,AMZN,234.11
2025-07-31,ANET,123.22
2025-07-31,AVGO,291.5637
2025-07-31,AZN,143.6726
2025-07-31,CDW,171.0738
2025-07-31,CPRT,45.33
2025-07-31,CRDO,111.55
2025-07-31,CRM,256.1619
2025-07-31,DAL,52.7641
2025-07-31,EWW,58.1519
2025-07-31,FNV,158.7304
2025-07-31,G,43.4089
2025-07-31,GOOGL,191.3541
2025-07-31,INTU,779.847
2025-07-31,LNG,233.5907
2025-07-31,LRCX,94.318
2025-07-31,META,770.9133
2025-07-31,MRVL,80.2189
2025-07-31,MSFT,529.2723
2025-07-31,MU,108.9819
2025-07-31,MUU,17.7326
2025-07-31,NOW,188.624
2025-07-31,PANW,173.6
